121.477750     25.065750
121.442190     25.034611
 0.8   0.783
 0.9   0.815
 1.0   0.784
 1.1   0.815
 1.2   0.844
 1.3   0.897
 1.4   0.913
 1.5   0.934
 1.6   0.968
