121.556200     25.064800
121.474190     25.019000
 1.1   1.076
 1.2   1.131
 1.3   1.193
 1.4   1.234
 1.5   1.289
 1.6   1.336
 1.7   1.374
 1.8   1.405
 1.9   1.433
 2.0   1.438
 2.1   1.422
 2.2   1.440
