121.417420     25.128920
121.474190     25.019000
 1.3   1.696
 1.4   1.724
 1.5   1.725
 1.6   1.692
 1.7   1.687
 1.8   1.698
 1.9   1.765
 2.0   1.929
 2.1   1.968
 2.2   1.999
