121.515930     25.102119
121.474190     25.019000
 1.1   1.302
 1.2   1.359
 1.3   1.403
 1.4   1.530
 1.5   1.549
 1.6   1.562
 1.7   1.597
 1.8   1.661
 1.9   1.671
 2.0   1.688
