121.473190     25.119850
121.515720     25.053694
 1.1   1.176
 1.2   1.201
 1.3   1.218
 1.4   1.230
 1.5   1.251
 1.6   1.280
 1.7   1.312
 1.8   1.341
 1.9   1.365
 2.0   1.386
