121.556200     25.064800
121.387470     25.010056
 1.3   1.043
 1.4   1.063
 1.5   1.082
 1.6   1.103
 1.7   1.129
 1.8   1.164
 1.9   1.223
 2.0   1.261
 2.1   1.297
 2.2   1.328
 2.3   1.361
 2.4   1.399
 2.5   1.439
 2.6   1.483
 2.7   1.548
 2.8   1.619
 2.9   1.664
 3.0   1.695
 3.1   1.721
 3.2   1.746
 3.3   1.772
