121.564030     25.106000
121.477750     25.065750
 1.0   1.095
 1.1   1.144
 1.2   1.127
 1.3   1.129
 1.4   1.120
 1.5   1.135
 1.6   1.144
 1.7   1.171
 1.8   1.277
 1.9   1.320
 2.0   1.310
 2.1   1.253
 2.2   1.269
 2.3   1.293
 2.4   1.320
