121.477750     25.065750
121.442690     24.997722
 0.8   1.021
 0.9   1.026
 1.0   1.081
 1.1   1.056
 1.2   1.029
 1.3   1.073
 1.4   1.101
 1.5   1.141
 1.6   1.175
 1.7   1.196
 1.8   1.215
 1.9   1.241
 2.0   1.280
 2.1   1.323
