   3.62014771       3.77196574       4.53084803       3.77196574       4.53084803       1.00000000    
   2.05102897       2.15797114       1.96835780       2.15797114       1.96835780       1.00000000    
   4.31706238       4.49411774       6.68275881       4.49411774       6.68275881       1.00000000    
   5.70366573       5.93619823       6.04842567       5.93619823       6.04842567       1.00000000    
   3.45884895       3.60005975       4.17735386       3.60005975       4.17735386       1.00000000    
   5.54872179       5.76910067       5.10461998       5.76910067       5.10461998       1.00000000    
   3.02864289       3.16118097       2.17731333       3.16118097       2.17731333       1.00000000    
   4.73376894       4.92342854       3.65542006       4.92342854       3.65542006       1.00000000    
   2.82176495       2.94810629       2.13124251       2.94810629       2.13124251       1.00000000    
   4.48770571       4.67918205       5.99159622       4.67918205       5.99159622       1.00000000    
   4.72606468       4.90713406       7.59817505       4.90713406       7.59817505       1.00000000    
   2.50513458       2.63028479       3.05877233       2.63028479       3.05877233       1.00000000    
   3.87863946       4.06152678       4.32401276       4.06152678       4.32401276       1.00000000    
   4.86224461       5.09286118       2.34099412       5.09286118       2.34099412       1.00000000    
   5.58038759       5.79493332       3.92985058       5.79493332       3.92985058       1.00000000    
   5.80098152       6.06609249       5.70962715       6.06609249       5.70962715       1.00000000    
   7.87024021       8.19472218       6.21661949       8.19472218       6.21661949       1.00000000    
   10.5598974       10.9728317       10.0379248       10.9728317       10.0379248       1.00000000    
   10.6692238       11.0999794       7.87978125       8.90617752       6.32241964      0.802359819    
   4.71878290       4.94800138       6.49970102       4.94800138       6.49970102       1.00000000    
   3.84940720       4.00707626       4.11701298       4.00707626       4.11701298       1.00000000    
   5.21105099       5.43945169       3.88594413       5.43945169       3.88594413       1.00000000    
   6.57166624       6.83115721       7.36733866       6.83115721       7.36733866       1.00000000    
   4.26018620       4.43216610       3.47486663       4.43216610       3.47486663       1.00000000    
   7.36511803       7.66919470       3.50053120       2.38344789       1.08790219      0.310782015    
   8.56257153       8.93284130       8.90080166       8.93284130       8.90080166       1.00000000    
   3.09766698       3.25429010       3.86724973       3.25429010       3.86724973       1.00000000    
   5.69117403       5.94464588       5.61259747       5.94464588       5.61259747       1.00000000    
   4.36250734       4.56237602       2.41690159       4.56237602       2.41690159       1.00000000    
   3.18704844       3.34392428       4.13365555       3.34392428       4.13365555       1.00000000    
   6.41139746       6.68243074       7.91530561       6.68243074       7.91530561       1.00000000    
   7.21461916       7.53615427       7.99846888       7.53615427       7.99846888       1.00000000    
   5.18589449       5.40333700       4.84663010       5.40333700       4.84663010       1.00000000    
   2.59587598       2.71329093       3.11629772       2.71329093       3.11629772       1.00000000    
   2.76786661       2.89275551       2.91661382       2.89275551       2.91661382       1.00000000    
   6.55016327       6.81364822       7.48590088       6.81364822       7.48590088       1.00000000    
   3.66124058       3.81772304       2.63020158       3.81772304       2.63020158       1.00000000    
   7.24531126       7.54719925       8.94482899       7.54719925       8.94482899       1.00000000    
   4.10150433       4.27862072       4.78588629       4.27862072       4.78588629       1.00000000    
   6.15406656       6.42061234       5.75684404       6.42061234       5.75684404       1.00000000    
   3.70704269       3.87687135       4.62801838       3.87687135       4.62801838       1.00000000    
   3.95850754       4.11065483       4.86901283       4.11065483       4.86901283       1.00000000    
   5.73196125       5.97452021       6.90597773       5.97452021       6.90597773       1.00000000    
   3.62014771       3.68079519       4.40407228       3.68079519       4.40407228       1.00000000    
   2.05102897       2.10581279       1.94410336       2.10581279       1.94410336       1.00000000    
   4.31706238       4.38549280       6.60101318       4.38549280       6.60101318       1.00000000    
   5.70366573       5.79271841       5.92896652       5.79271841       5.92896652       1.00000000    
   3.45884895       3.51304460       4.07402706       3.51304460       4.07402706       1.00000000    
   5.54872179       5.62965870       5.13770533       5.62965870       5.13770533       1.00000000    
   3.02864289       3.08477306       2.11202431       3.08477306       2.11202431       1.00000000    
   4.73376894       4.80442524       3.59982419       4.80442524       3.59982419       1.00000000    
   2.82176495       2.87684917       2.17560887       2.87684917       2.17560887       1.00000000    
   4.48770571       4.56608343       6.06446695       4.56608343       6.06446695       1.00000000    
   4.72606468       4.78852701       7.37295628       4.78852701       7.37295628       1.00000000    
   2.50513458       2.56670880       2.93341303       2.56670880       2.93341303       1.00000000    
   3.87863946       3.96335840       4.13500977       3.96335840       4.13500977       1.00000000    
   9.03277206       9.20534611       4.79192162       2.23974037       1.16591597      0.243308648    
   4.86224461       4.96976519       2.31315160       4.96976519       2.31315160       1.00000000    
   5.58038759       5.65486717       3.92985058       5.65486717       3.92985058       1.00000000    
   5.80098152       5.91947222       5.50377750       5.91947222       5.50377750       1.00000000    
   7.87024021       7.99665260       6.32147789       7.99665260       6.32147789       1.00000000    
   10.5598974       10.7076159       9.83230686       10.7076159       9.83230686       1.00000000    
   10.6692238       10.8316841       7.89727926       10.8316841       7.89727926       1.00000000    
   4.71878290       4.82840538       6.60893965       4.82840538       6.60893965       1.00000000    
   3.84940720       3.91022348       4.13914728       3.91022348       4.13914728       1.00000000    
   5.21105099       5.30797672       3.65944576       5.30797672       3.65944576       1.00000000    
   6.57166624       6.66604328       7.15088797       6.66604328       7.15088797       1.00000000    
   11.0047073       11.1885204       11.6328831       11.1885204       11.6328831       1.00000000    
   4.26018620       4.32503796       3.22741365       4.32503796       3.22741365       1.00000000    
   7.36511803       7.48382521       3.55802822       2.96520782       1.40974605      0.396215528    
   8.56257153       8.71692753       8.81830215       8.71692753       8.81830215       1.00000000    
   3.09766698       3.17563272       3.96121097       3.17563272       3.96121097       1.00000000    
   5.69117403       5.80096197       5.56322002       5.80096197       5.56322002       1.00000000    
   4.36250734       4.45210075       2.31065011       4.45210075       2.31065011       1.00000000    
   3.18704844       3.26309943       4.11763382       3.26309943       4.11763382       1.00000000    
   6.41139746       6.52091217       7.96446896       6.52091217       7.96446896       1.00000000    
   7.21461916       7.35400391       7.98961163       7.35400391       7.98961163       1.00000000    
   5.18589449       5.27273607       4.57713556       5.27273607       4.57713556       1.00000000    
   2.59587598       2.64770937       2.98033977       2.64770937       2.98033977       1.00000000    
   2.76786661       2.82283711       2.90437198       2.82283711       2.90437198       1.00000000    
   6.55016327       6.64896059       7.31861830       6.64896059       7.31861830       1.00000000    
   3.66124058       3.72544646       2.60772109       3.72544646       2.60772109       1.00000000    
   7.24531126       7.36478138       8.84653378       7.36478138       8.84653378       1.00000000    
   4.10150433       4.17520857       4.71979761       4.17520857       4.71979761       1.00000000    
   6.15406656       6.26542187       5.76763487       6.26542187       5.76763487       1.00000000    
   3.70704269       3.78316545       4.41840601       3.78316545       4.41840601       1.00000000    
   3.95850754       4.01129961       4.88704634       4.01129961       4.88704634       1.00000000    
   5.73196125       5.83011293       6.93942070       5.83011293       6.93942070       1.00000000    
   3.62014771       3.59092617       4.22914457       3.59092617       4.22914457       1.00000000    
   5.18044138       5.15877819       3.97273111       5.15877819       3.97273111       1.00000000    
   4.31706238       4.27841663       6.33000374       4.27841663       6.33000374       1.00000000    
   7.40217495       7.30942822       7.90830660       7.30942822       7.90830660       1.00000000    
   10.5389919       10.4150381       8.61028767       10.4150381       8.61028767       1.00000000    
   5.70366573       5.65128422       5.92896652       5.65128422       5.92896652       1.00000000    
   3.45884895       3.42727184       3.93498182       3.42727184       3.93498182       1.00000000    
   5.54872179       5.49220800       5.01692772       5.49220800       5.01692772       1.00000000    
   3.02864289       3.00945568       2.22041273       3.00945568       2.22041273       1.00000000    
   4.73376894       4.68712330       3.52214956       4.68712330       3.52214956       1.00000000    
   2.82176495       2.80660915       2.32053041       2.80660915       2.32053041       1.00000000    
   4.48770571       4.45459890       6.00763845       4.45459890       6.00763845       1.00000000    
   8.02644539       7.98750210       8.90837383       7.98750210       8.90837383       1.00000000    
   8.49868011       8.39649963       13.6854753      0.851155162       1.38729990      0.101370238    
   8.38275814       8.29471207       7.33399677       8.29471207       7.33399677       1.00000000    
   4.72606468       4.67161083       7.14987087       4.67161083       7.14987087       1.00000000    
   2.50513458       2.50404096       2.65655828       2.50404096       2.65655828       1.00000000    
   3.87863946       3.86658955       4.21133471       3.86658955       4.21133471       1.00000000    
   9.55738163       9.48806477       8.52576351       9.48806477       8.52576351       1.00000000    
   9.03277206       8.98059177       4.73415709       2.58217239       1.36120319      0.287528098    
   4.86224461       4.84842539       2.38930941       4.84842539       2.38930941       1.00000000    
   5.58038759       5.51680040       3.89148355       5.51680040       3.89148355       1.00000000    
   5.80098152       5.77494431       5.48815632       5.77494431       5.48815632       1.00000000    
   5.38477516       5.34429169       3.44295096       5.34429169       3.44295096       1.00000000    
   7.87024021       7.80140734       6.17273760       7.80140734       6.17273760       1.00000000    
   10.5598974       10.4461803       9.67910004       10.4461803       9.67910004       1.00000000    
   7.58324194       7.51006365       5.23704576       7.51006365       5.23704576       1.00000000    
   10.6692238       10.5672216       7.85657120       10.5672216       7.85657120       1.00000000    
   4.05200148       4.00951672       3.94547391       4.00951672       3.94547391       1.00000000    
   4.71878290       4.71051693       6.36812830       4.71051693       6.36812830       1.00000000    
   3.84940720       3.81475329       4.03501797       3.81475329       4.03501797       1.00000000    
   5.21105099       5.17837715       3.70366120       5.17837715       3.70366120       1.00000000    
   6.57166624       6.50328922       7.03604507       6.50328922       7.03604507       1.00000000    
   11.0047073       10.9153404       11.5112009       10.9153404       11.5112009       1.00000000    
   4.26018620       4.21944046       3.22986054       4.21944046       3.22986054       1.00000000    
   7.36511803       7.30110312       3.57703638       3.53940535       1.73406422      0.484776795    
   8.56257153       8.50409985       8.60559940       8.50409985       8.60559940       1.00000000    
   3.09766698       3.09809756       3.89154148       3.09809756       3.89154148       1.00000000    
   5.69117403       5.65932655       5.54155254       5.65932655       5.54155254       1.00000000    
   4.36250734       4.34339905       2.38388371       4.34339905       2.38388371       1.00000000    
   3.18704844       3.18342829       4.34202766       3.18342829       4.34202766       1.00000000    
   6.41139746       6.36169863       7.84748793       6.36169863       7.84748793       1.00000000    
   7.21461916       7.17444992       7.88482952       7.17444992       7.88482952       1.00000000    
   5.18589449       5.14400005       4.36890841       5.14400005       4.36890841       1.00000000    
   2.59587598       2.58306408       2.89395308       2.58306408       2.89395308       1.00000000    
   2.76786661       2.75391459       2.65630174       2.75391459       2.65630174       1.00000000    
   6.55016327       6.48662043       7.20590019       6.48662043       7.20590019       1.00000000    
   3.66124058       3.63448787       2.65692353       3.63448787       2.65692353       1.00000000    
   7.24531126       7.18496513       8.59467506       7.18496513       8.59467506       1.00000000    
   4.10150433       4.07326698       4.45331621       4.07326698       4.45331621       1.00000000    
   6.15406656       6.11244726       5.70349073       6.11244726       5.70349073       1.00000000    
   3.70704269       3.69079685       4.42367840       3.69079685       4.42367840       1.00000000    
   3.95850754       3.91336060       4.75782156       3.91336060       4.75782156       1.00000000    
   6.08011484       6.04241657       3.39292121       6.04241657       3.39292121       1.00000000    
   5.73196125       5.68776751       6.85641289       5.68776751       6.85641289       1.00000000    
   3.62014771       3.50227261       4.02238655       3.50227261       4.02238655       1.00000000    
   4.97225189       4.81287575       5.21200418       4.81287575       5.21200418       1.00000000    
   5.18044138       5.03141880       3.75666547       5.03141880       3.75666547       1.00000000    
   10.5525608       10.2269211       7.19329309       9.88872910       6.95541906      0.966931164    
   6.83126307       6.60981846       4.82093334       6.60981846       4.82093334       1.00000000    
   4.31706238       4.17279196       6.04630613       4.17279196       6.04630613       1.00000000    
   7.40217495       7.12897444       7.58419561       7.12897444       7.58419561       1.00000000    
   10.5389919       10.1579094       8.44470501       10.1579094       8.44470501       1.00000000    
   10.3171730       9.96767712       10.7470551       9.96767712       10.7470551       1.00000000    
   5.70366573       5.51176643       5.85591984       5.51176643       5.85591984       1.00000000    
   3.45884895       3.34265876       3.82616043       3.34265876       3.82616043       1.00000000    
   5.54872179       5.35661554       5.07195807       5.35661554       5.07195807       1.00000000    
   4.73376894       4.57140732       3.60530782       4.57140732       3.60530782       1.00000000    
   2.82176495       2.73731995       2.63716340       2.73731995       2.63716340       1.00000000    
   5.56175566       5.39325142       4.47806406       5.39325142       4.47806406       1.00000000    
   3.15125680       3.07847762       3.67279363       3.07847762       3.67279363       1.00000000    
   4.48770571       4.34462357       5.75346899       4.34462357       5.75346899       1.00000000    
   8.02644539       7.79030800       8.82026958       7.79030800       8.82026958       1.00000000    
   8.49868011       8.18920517       13.6196795      0.720609844       1.19846487       8.79950896E-02
   8.38275814       8.08993340       7.06213808       8.08993340       7.06213808       1.00000000    
   4.72606468       4.55627823       6.87927914       4.55627823       6.87927914       1.00000000    
   2.50513458       2.44222188       2.41342449       2.44222188       2.41342449       1.00000000    
   3.87863946       3.77113104       3.86703825       3.77113104       3.86703825       1.00000000    
   9.55738163       9.25382233       8.27478981       9.25382233       8.27478981       1.00000000    
   9.03277206       8.75887871       4.55051470       2.61615014       1.35917282      0.298685521    
   4.86224461       4.72872734       2.59319711       4.72872734       2.59319711       1.00000000    
   5.58038759       5.38060093       3.71036410       5.38060093       3.71036410       1.00000000    
   5.80098152       5.63237143       5.45205021       5.63237143       5.45205021       1.00000000    
   5.38477516       5.21235180       3.23798871       5.21235180       3.23798871       1.00000000    
   7.87024021       7.60880613       5.91747379       7.60880613       5.91747379       1.00000000    
   10.5598974       10.1882858       9.73262405       10.1882858       9.73262405       1.00000000    
   9.73200607       9.42086411       5.12480545       2.57762432       1.40218806      0.273608059    
   4.64800549       4.49806023       2.87624097       4.49806023       2.87624097       1.00000000    
   7.58324194       7.32465744       4.89557266       7.32465744       4.89557266       1.00000000    
   10.6692238       10.3063412       7.63177681       10.3063412       7.63177681       1.00000000    
   4.05200148       3.91052914       4.11370707       3.91052914       4.11370707       1.00000000    
   4.71878290       4.59422398       6.08090544       4.59422398       6.08090544       1.00000000    
   3.84940720       3.72057414       3.63151646       3.72057414       3.63151646       1.00000000    
   4.98188400       4.82563877       6.36255932       4.82563877       6.36255932       1.00000000    
   5.21105099       5.05053616       3.82602859       5.05053616       3.82602859       1.00000000    
   6.57166624       6.34273434       7.04358625       6.34273434       7.04358625       1.00000000    
   8.34811592       8.07765484       8.17641068       8.07765484       8.17641068       1.00000000    
   11.0047073       10.6458673       11.3217154       10.6458673       11.3217154       1.00000000    
   4.26018620       4.11527061       3.19593883       4.11527061       3.19593883       1.00000000    
   7.36511803       7.12085533       3.40504742       3.48065305       1.66437709      0.488797039    
   8.56257153       8.29414845       8.55401707       8.29414845       8.55401707       1.00000000    
   3.09766698       3.02161217       3.62300229       3.02161217       3.62300229       1.00000000    
   5.69117403       5.51961088       5.73707056       5.51961088       5.73707056       1.00000000    
   4.36250734       4.23616934       2.52022386       4.23616934       2.52022386       1.00000000    
   8.04324436       7.77147436       6.64182043       7.77147436       6.64182043       1.00000000    
   3.18704844       3.10483599       4.34202766       3.10483599       4.34202766       1.00000000    
   6.41139746       6.20464230       7.75259638       6.20464230       7.75259638       1.00000000    
   7.21461916       6.99732828       7.78276062       6.99732828       7.78276062       1.00000000    
   5.18589449       5.01700401       4.35789442       5.01700401       4.35789442       1.00000000    
   2.59587598       2.51929283       2.56509495       2.51929283       2.56509495       1.00000000    
   6.55016327       6.32647896       6.89490891       6.32647896       6.89490891       1.00000000    
   3.66124058       3.54475856       2.88059831       3.54475856       2.88059831       1.00000000    
   7.24531126       7.00758266       8.29932499       7.00758266       8.29932499       1.00000000    
   4.10150433       3.97270560       4.45331621       3.97270560       4.45331621       1.00000000    
   6.15406656       5.96154356       5.85543919       5.96154356       5.85543919       1.00000000    
   3.70704269       3.59967899       4.04698992       3.59967899       4.04698992       1.00000000    
   3.95850754       3.81674790       4.50342131       3.81674790       4.50342131       1.00000000    
   6.08011484       5.89324093       3.29188681       5.89324093       3.29188681       1.00000000    
   5.73196125       5.54734850       6.85641289       5.54734850       6.85641289       1.00000000    
   3.62014771       3.41479301       3.87596107       3.41479301       3.87596107       1.00000000    
   4.97225189       4.69265699       4.90844202       4.69265699       4.90844202       1.00000000    
   5.18044138       4.90574074       3.56288958       4.90574074       3.56288958       1.00000000    
   10.5525608       9.97146797       6.83898973       8.73422813       5.99042177      0.875922024    
   6.83126307       6.44471502       4.80398226       6.44471502       4.80398226       1.00000000    
   4.31706238       4.06856203       5.68782902       4.06856203       5.68782902       1.00000000    
   7.40217495       6.95090342       7.29278326       6.95090342       7.29278326       1.00000000    
   10.5389919       9.90418434       8.49233818       9.90418434       8.49233818       1.00000000    
